Age,Attrition,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,EmployeeSalary,EmployeeRevenue,PercentSalaryHike,PerformanceRating,StandardHours,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Age<=25,Age>=55,ROI
28,No,Sales,7,Postgraduate,Life Sciences,1507,Satisfied,Male,Junior,Sales Executive,Dissatisfied,Single,4898,11827,14,3,40,5,3,4,False,False,1182600.0
49,No,Research & Development,3,Undergraduate,Medical,1509,Satisfied,Female,Junior,Laboratory Technician,Dissatisfied,Married,4789,23070,25,4,40,3,3,3,False,False,2306900.0
29,No,Research & Development,2,High School,Life Sciences,1513,Very Satisfied,Female,Entry-Level,Laboratory Technician,Neutral,Married,3180,4668,13,3,40,3,3,3,False,False,466700.0
28,No,Research & Development,29,High School,Life Sciences,1514,Satisfied,Male,Junior,Manufacturing Director,Neutral,Married,6549,3173,14,3,40,2,2,8,False,False,317200.0
33,No,Research & Development,8,Other,Life Sciences,1515,Very Satisfied,Male,Junior,Healthcare Representative,Satisfied,Single,6388,22049,17,3,40,6,3,0,False,False,2204800.0
32,No,Research & Development,10,Postgraduate,Medical,1516,Satisfied,Male,Mid-level,Manager,Very Satisfied,Single,11244,21072,25,4,40,5,4,5,False,False,2107100.0
54,No,Research & Development,11,Professional Certification,Medical,1520,Neutral,Female,Senior,Manager,Very Satisfied,Divorced,16032,24456,20,4,40,2,3,14,False,False,2445500.0
29,Yes,Research & Development,1,Professional Certification,Technical Degree,1522,Dissatisfied,Male,Entry-Level,Research Scientist,Dissatisfied,Single,2362,7568,13,3,40,2,1,9,False,False,756700.0
44,No,Research & Development,28,Postgraduate,Life Sciences,1523,Very Satisfied,Male,Senior,Research Director,Dissatisfied,Married,16328,22074,13,3,40,1,4,20,False,False,2207300.0
39,No,Research & Development,6,Postgraduate,Life Sciences,1525,Neutral,Female,Mid-level,Manufacturing Director,Neutral,Single,8376,9150,18,3,40,3,3,2,False,False,914900.0
46,No,Sales,3,Postgraduate,Life Sciences,1527,Satisfied,Female,Senior,Manager,Neutral,Married,16606,11380,12,3,40,2,4,13,False,False,1137900.0
35,No,Research & Development,16,Postgraduate,Life Sciences,1529,Very Satisfied,Female,Mid-level,Healthcare Representative,Neutral,Single,8606,21195,19,3,40,3,1,11,False,False,2119400.0
23,No,Research & Development,20,High School,Life Sciences,1533,Dissatisfied,Male,Junior,Laboratory Technician,Satisfied,Single,2272,24812,14,3,40,2,3,4,True,False,2481100.0
40,Yes,Research & Development,9,Professional Certification,Life Sciences,1534,Very Satisfied,Male,Entry-Level,Laboratory Technician,Dissatisfied,Single,2018,21831,14,3,40,3,1,5,False,False,2183000.0
34,No,Sales,1,Postgraduate,Technical Degree,1535,Very Satisfied,Male,Mid-level,Sales Executive,Satisfied,Married,7083,12288,14,3,40,3,3,10,False,False,1228700.0
31,Yes,Research & Development,3,Postgraduate,Life Sciences,1537,Very Satisfied,Female,Entry-Level,Research Scientist,Satisfied,Single,4084,4156,12,3,40,2,1,7,False,False,415500.0
50,No,Research & Development,22,Other,Medical,1539,Satisfied,Male,Senior,Research Director,Very Satisfied,Single,14411,24450,13,3,40,2,3,32,False,False,2444900.0
34,No,Sales,7,Undergraduate,Technical Degree,1541,Neutral,Male,Entry-Level,Sales Representative,Satisfied,Married,2308,4944,25,4,40,4,3,11,False,False,494300.0
42,No,Research & Development,2,Postgraduate,Medical,1542,Satisfied,Male,Entry-Level,Laboratory Technician,Neutral,Married,4841,24052,14,3,40,3,3,1,False,False,2405100.0
37,No,Research & Development,13,Postgraduate,Medical,1543,Dissatisfied,Male,Junior,Research Scientist,Very Satisfied,Married,4285,3031,17,3,40,2,3,10,False,False,303000.0
29,No,Research & Development,8,High School,Other,1544,Satisfied,Female,Junior,Healthcare Representative,Dissatisfied,Married,9715,7288,13,3,40,3,3,7,False,False,728700.0
33,No,Research & Development,25,Postgraduate,Life Sciences,1545,Very Satisfied,Male,Junior,Manufacturing Director,Neutral,Single,4320,24152,13,3,40,2,3,5,False,False,2415100.0
45,No,Research & Development,28,Postgraduate,Technical Degree,1546,Very Satisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Married,2132,4585,20,4,40,3,3,5,False,False,458400.0
42,No,Research & Development,2,Postgraduate,Life Sciences,1547,Very Satisfied,Male,Mid-level,Healthcare Representative,Very Satisfied,Married,10124,18611,14,3,40,3,1,20,False,False,1861000.0
40,No,Sales,9,Undergraduate,Medical,1548,Dissatisfied,Male,Junior,Sales Executive,Dissatisfied,Married,5473,19345,12,3,40,5,4,8,False,False,1934400.0
33,No,Research & Development,28,Professional Certification,Life Sciences,1549,Neutral,Male,Junior,Laboratory Technician,Satisfied,Married,5207,22949,12,3,40,3,3,15,False,False,2294800.0
40,No,Human Resources,6,Undergraduate,Medical,1550,Satisfied,Male,Senior,Manager,Very Satisfied,Single,16437,17381,21,4,40,2,3,21,False,False,1738000.0
24,No,Research & Development,21,Undergraduate,Technical Degree,1551,Satisfied,Male,Entry-Level,Laboratory Technician,Dissatisfied,Divorced,2296,10036,14,3,40,3,3,1,True,False,1003500.0
40,No,Research & Development,8,Undergraduate,Life Sciences,1552,Very Satisfied,Male,Junior,Healthcare Representative,Very Satisfied,Divorced,4069,8841,18,3,40,2,3,2,False,False,884000.0
45,No,Research & Development,1,Professional Certification,Technical Degree,1553,Dissatisfied,Male,Mid-level,Healthcare Representative,Neutral,Divorced,7441,20933,12,3,40,4,3,10,False,False,2093200.0
35,No,Sales,28,Professional Certification,Life Sciences,1554,Neutral,Female,Entry-Level,Sales Representative,Satisfied,Married,2430,26204,23,4,40,5,3,5,False,False,2620300.0
32,No,Research & Development,5,Undergraduate,Life Sciences,1555,Very Satisfied,Female,Junior,Research Scientist,Neutral,Married,5878,15624,12,3,40,2,3,7,False,False,1562300.0
36,No,Sales,2,Professional Certification,Life Sciences,1556,Satisfied,Male,Entry-Level,Sales Representative,Very Satisfied,Single,2644,17001,21,4,40,3,2,3,False,False,1700000.0
48,No,Sales,16,Professional Certification,Life Sciences,1557,Satisfied,Female,Junior,Sales Executive,Satisfied,Divorced,6439,13693,14,3,40,2,3,8,False,False,1369200.0
29,No,Research & Development,9,Postgraduate,Life Sciences,1558,Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Married,2451,22376,18,3,40,2,2,1,False,False,2237500.0
33,No,Sales,8,Professional Certification,Life Sciences,1560,Dissatisfied,Male,Junior,Sales Executive,Dissatisfied,Married,6392,10589,13,3,40,6,1,2,False,False,1058800.0
30,Yes,Sales,1,Postgraduate,Life Sciences,1562,Neutral,Male,Junior,Sales Executive,Dissatisfied,Married,9714,5323,11,3,40,4,3,10,False,False,532200.0
38,No,Human Resources,10,Professional Certification,Human Resources,1563,Satisfied,Male,Junior,Human Resources,Satisfied,Married,6077,14814,11,3,40,2,3,6,False,False,1481300.0
35,No,Research & Development,1,Postgraduate,Medical,1564,Very Satisfied,Male,Entry-Level,Laboratory Technician,Dissatisfied,Single,2450,21731,19,3,40,3,3,3,False,False,2173000.0
30,No,Sales,29,Professional Certification,Technical Degree,1568,Satisfied,Male,Mid-level,Sales Executive,Neutral,Married,9250,17799,12,3,40,3,3,4,False,False,1779800.0
35,Yes,Research & Development,2,Postgraduate,Life Sciences,1569,Dissatisfied,Female,Entry-Level,Laboratory Technician,Dissatisfied,Divorced,2074,26619,12,3,40,2,3,1,False,False,2661800.0
53,Yes,Research & Development,2,Other,Technical Degree,1572,Satisfied,Female,Mid-level,Manufacturing Director,Very Satisfied,Married,10169,14618,16,3,40,4,3,33,False,False,1461700.0
38,Yes,Research & Development,2,Postgraduate,Medical,1573,Satisfied,Male,Junior,Manufacturing Director,Neutral,Married,4855,7653,11,3,40,2,3,5,False,False,765200.0
32,No,Research & Development,1,Professional Certification,Technical Degree,1574,Very Satisfied,Male,Junior,Research Scientist,Dissatisfied,Married,4087,25174,14,3,40,3,2,6,False,False,2517300.0
48,No,Research & Development,15,Professional Certification,Other,1576,Satisfied,Female,Entry-Level,Research Scientist,Dissatisfied,Married,2367,16530,12,3,40,3,2,8,False,False,1652900.0
34,No,Research & Development,7,Professional Certification,Medical,1577,Dissatisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Single,2972,22061,13,3,40,4,1,1,False,False,2206000.0
55,No,Sales,26,Other,Marketing,1578,Satisfied,Male,Executive,Manager,Very Satisfied,Married,19586,23037,21,4,40,3,3,36,False,True,2303600.0
34,No,Research & Development,1,Professional Certification,Life Sciences,1580,Neutral,Male,Junior,Research Scientist,Very Satisfied,Married,5484,13008,17,3,40,3,2,2,False,False,1300700.0
26,No,Research & Development,3,Postgraduate,Life Sciences,1581,Dissatisfied,Female,Entry-Level,Research Scientist,Very Satisfied,Married,2061,11133,21,4,40,5,3,1,False,False,1113200.0
38,No,Sales,14,Postgraduate,Life Sciences,1582,Satisfied,Male,Junior,Sales Executive,Neutral,Married,9924,12355,11,3,40,3,3,9,False,False,1235400.0
38,No,Sales,16,Postgraduate,Life Sciences,1583,Neutral,Female,Junior,Sales Executive,Neutral,Single,4198,16379,12,3,40,5,4,3,False,False,1637800.0
36,No,Sales,1,Professional Certification,Life Sciences,1585,Neutral,Female,Junior,Sales Executive,Satisfied,Single,6815,21447,13,3,40,5,3,1,False,False,2144600.0
29,No,Research & Development,3,High School,Medical,1586,Neutral,Male,Entry-Level,Laboratory Technician,Dissatisfied,Single,4723,16213,18,3,40,3,3,10,False,False,1621200.0
35,No,Research & Development,10,Professional Certification,Medical,1587,Dissatisfied,Female,Junior,Healthcare Representative,Satisfied,Single,6142,4223,16,3,40,4,3,5,False,False,422200.0
39,No,Sales,6,Postgraduate,Medical,1588,Very Satisfied,Male,Mid-level,Sales Executive,Satisfied,Married,8237,4658,11,3,40,3,3,7,False,False,465700.0
29,No,Research & Development,2,High School,Life Sciences,1590,Dissatisfied,Male,Junior,Healthcare Representative,Very Satisfied,Divorced,8853,24483,19,3,40,0,4,6,False,False,2448200.0
50,No,Sales,9,Postgraduate,Marketing,1591,Satisfied,Male,Executive,Manager,Satisfied,Married,19331,19519,16,3,40,2,3,1,False,False,1951800.0
23,No,Research & Development,10,Postgraduate,Technical Degree,1592,Very Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Married,2073,12826,16,3,40,2,3,2,True,False,1282500.0
36,No,Research & Development,6,Professional Certification,Life Sciences,1594,Dissatisfied,Male,Junior,Laboratory Technician,Dissatisfied,Married,5562,19711,13,3,40,3,3,3,False,False,1971000.0
42,No,Research & Development,9,Undergraduate,Other,1595,Very Satisfied,Male,Executive,Manager,Very Satisfied,Single,19613,26362,22,4,40,2,3,1,False,False,2636100.0
35,No,Research & Development,28,Postgraduate,Life Sciences,1596,Neutral,Male,Junior,Laboratory Technician,Satisfied,Married,3407,25348,17,3,40,3,2,10,False,False,2534700.0
34,No,Research & Development,10,Professional Certification,Technical Degree,1597,Very Satisfied,Male,Junior,Healthcare Representative,Satisfied,Married,5063,15332,14,3,40,3,2,8,False,False,1533100.0
40,No,Sales,14,Undergraduate,Life Sciences,1598,Very Satisfied,Female,Junior,Sales Executive,Dissatisfied,Married,4639,11262,15,3,40,2,3,5,False,False,1126100.0
43,No,Research & Development,27,Postgraduate,Technical Degree,1599,Very Satisfied,Male,Entry-Level,Laboratory Technician,Neutral,Divorced,4876,5855,12,3,40,0,3,6,False,False,585400.0
35,No,Research & Development,7,Undergraduate,Life Sciences,1601,Satisfied,Male,Entry-Level,Laboratory Technician,Very Satisfied,Married,2690,7713,18,3,40,5,2,1,False,False,771200.0
46,No,Sales,1,Professional Certification,Life Sciences,1602,Very Satisfied,Male,Senior,Manager,Dissatisfied,Single,17567,3156,15,3,40,5,1,26,False,False,315500.0
28,Yes,Research & Development,24,Postgraduate,Medical,1604,Satisfied,Male,Entry-Level,Laboratory Technician,Neutral,Married,2408,7324,17,3,40,3,3,1,False,False,732300.0
22,No,Research & Development,26,Undergraduate,Other,1605,Neutral,Female,Entry-Level,Research Scientist,Satisfied,Married,2814,10293,14,3,40,2,2,4,True,False,1029200.0
50,No,Research & Development,20,Other,Medical,1606,Neutral,Male,Senior,Healthcare Representative,Satisfied,Married,11245,20689,15,3,40,3,3,30,False,False,2068800.0
32,No,Research & Development,5,Professional Certification,Other,1607,Neutral,Female,Entry-Level,Research Scientist,Very Satisfied,Married,3312,18783,17,3,40,3,3,3,False,False,1878200.0
44,No,Research & Development,7,Postgraduate,Medical,1608,Neutral,Female,Executive,Research Director,Very Satisfied,Divorced,19049,3549,14,3,40,4,2,22,False,False,354800.0
30,No,Research & Development,7,Postgraduate,Medical,1609,Neutral,Male,Entry-Level,Research Scientist,Neutral,Married,2141,5348,12,3,40,3,2,6,False,False,534700.0
45,No,Research & Development,5,Other,Medical,1611,Satisfied,Female,Junior,Laboratory Technician,Dissatisfied,Single,5769,23447,14,3,40,3,3,10,False,False,2344600.0
45,No,Sales,26,Postgraduate,Marketing,1612,Dissatisfied,Male,Junior,Sales Executive,Dissatisfied,Married,4385,24162,15,3,40,2,3,10,False,False,2416100.0
31,No,Sales,2,Professional Certification,Other,1613,Very Satisfied,Male,Junior,Sales Executive,Dissatisfied,Single,5332,21602,13,3,40,3,3,5,False,False,2160100.0
36,No,Research & Development,12,Professional Certification,Life Sciences,1614,Satisfied,Female,Junior,Manufacturing Director,Satisfied,Married,4663,12421,12,3,40,2,3,3,False,False,1242000.0
34,No,Research & Development,10,Professional Certification,Life Sciences,1615,Satisfied,Male,Junior,Manufacturing Director,Very Satisfied,Divorced,4724,17000,13,3,40,3,3,9,False,False,1699900.0
49,No,Research & Development,25,Professional Certification,Life Sciences,1617,Satisfied,Female,Entry-Level,Laboratory Technician,Dissatisfied,Married,3211,22102,14,3,40,3,2,9,False,False,2210100.0
39,No,Research & Development,10,Other,Medical,1618,Neutral,Male,Junior,Manufacturing Director,Dissatisfied,Married,5377,3835,13,3,40,3,3,7,False,False,383400.0
27,No,Research & Development,19,Postgraduate,Other,1619,Very Satisfied,Male,Entry-Level,Laboratory Technician,Dissatisfied,Divorced,4066,16290,11,3,40,3,3,7,False,False,1628900.0
35,No,Research & Development,18,Other,Life Sciences,1621,Neutral,Male,Junior,Research Scientist,Dissatisfied,Married,5208,26312,11,3,40,2,3,16,False,False,2631100.0
28,No,Research & Development,27,Postgraduate,Medical,1622,Neutral,Female,Junior,Manufacturing Director,Dissatisfied,Divorced,4877,20460,21,4,40,5,2,5,False,False,2045900.0
21,No,Research & Development,5,High School,Medical,1623,Satisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Single,3117,26009,18,3,40,2,3,2,True,False,2600800.0
18,Yes,Sales,3,Undergraduate,Medical,1624,Neutral,Female,Entry-Level,Sales Representative,Very Satisfied,Single,1569,18420,12,3,40,2,4,0,True,False,1841900.0
47,No,Human Resources,26,Professional Certification,Life Sciences,1625,Very Satisfied,Female,Executive,Manager,Satisfied,Married,19658,5220,11,3,40,2,3,5,False,False,521900.0
39,No,Research & Development,3,Undergraduate,Medical,1627,Satisfied,Male,Junior,Laboratory Technician,Satisfied,Divorced,3069,10302,15,3,40,3,3,10,False,False,1030100.0
40,No,Research & Development,15,Postgraduate,Life Sciences,1628,Dissatisfied,Female,Mid-level,Manufacturing Director,Satisfied,Married,10435,25800,13,3,40,2,3,18,False,False,2579900.0
35,No,Research & Development,8,Professional Certification,Life Sciences,1630,Satisfied,Female,Junior,Healthcare Representative,Satisfied,Married,4148,12250,12,3,40,5,3,14,False,False,1224900.0
37,No,Research & Development,19,Postgraduate,Life Sciences,1631,Satisfied,Male,Junior,Manufacturing Director,Satisfied,Married,5768,26493,17,3,40,2,2,4,False,False,2649200.0
39,No,Research & Development,4,Postgraduate,Medical,1633,Dissatisfied,Female,Junior,Manufacturing Director,Satisfied,Single,5042,3140,13,3,40,2,1,9,False,False,313900.0
45,No,Research & Development,2,Undergraduate,Other,1635,Very Satisfied,Female,Junior,Manufacturing Director,Very Satisfied,Divorced,5770,5388,19,3,40,3,3,10,False,False,538700.0
38,No,Research & Development,2,Undergraduate,Medical,1638,Very Satisfied,Female,Mid-level,Manufacturing Director,Satisfied,Married,7756,14199,19,3,40,6,4,5,False,False,1419800.0
35,Yes,Sales,10,Postgraduate,Medical,1639,Very Satisfied,Male,Mid-level,Sales Executive,Dissatisfied,Married,10306,21530,17,3,40,3,3,13,False,False,2152900.0
37,No,Research & Development,10,Postgraduate,Medical,1640,Neutral,Female,Entry-Level,Research Scientist,Neutral,Married,3936,9953,11,3,40,2,1,8,False,False,995200.0
40,No,Research & Development,16,Postgraduate,Life Sciences,1641,Satisfied,Female,Mid-level,Manufacturing Director,Very Satisfied,Single,7945,19948,15,3,40,2,2,4,False,False,1994700.0
44,No,Human Resources,1,Other,Human Resources,1642,Dissatisfied,Male,Junior,Human Resources,Very Satisfied,Married,5743,10503,11,3,40,3,3,10,False,False,1050200.0
48,No,Research & Development,4,Other,Medical,1644,Satisfied,Male,Senior,Manager,Very Satisfied,Married,15202,5602,25,4,40,3,3,2,False,False,560100.0
35,Yes,Sales,15,Undergraduate,Medical,1645,Dissatisfied,Male,Junior,Sales Executive,Very Satisfied,Divorced,5440,22098,14,3,40,2,2,2,False,False,2209700.0
24,No,Research & Development,2,High School,Technical Degree,1646,Dissatisfied,Female,Entry-Level,Research Scientist,Very Satisfied,Single,3760,17218,13,3,40,2,3,6,True,False,1721700.0
27,No,Research & Development,8,Postgraduate,Medical,1647,Neutral,Female,Entry-Level,Research Scientist,Satisfied,Married,3517,22490,17,3,40,0,3,3,False,False,2248900.0
27,No,Research & Development,2,Postgraduate,Medical,1648,Very Satisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Single,2580,6297,13,3,40,0,2,4,False,False,629600.0
40,Yes,Research & Development,7,Postgraduate,Life Sciences,1649,Dissatisfied,Male,Entry-Level,Laboratory Technician,Dissatisfied,Single,2166,3339,14,3,40,3,1,4,False,False,333800.0
29,No,Sales,10,Postgraduate,Medical,1650,Satisfied,Male,Junior,Sales Executive,Satisfied,Single,5869,23413,11,3,40,2,3,5,False,False,2341200.0
36,No,Research & Development,5,Professional Certification,Life Sciences,1651,Neutral,Female,Mid-level,Healthcare Representative,Dissatisfied,Married,8008,22792,12,3,40,6,3,3,False,False,2279100.0
25,No,Research & Development,2,High School,Life Sciences,1653,Very Satisfied,Male,Junior,Manufacturing Director,Satisfied,Divorced,5206,4973,17,3,40,6,3,7,True,False,497200.0
39,No,Research & Development,12,Postgraduate,Medical,1654,Very Satisfied,Male,Junior,Manufacturing Director,Neutral,Married,5295,7693,21,4,40,3,3,5,False,False,769200.0
49,No,Research & Development,22,Professional Certification,Other,1655,Dissatisfied,Female,Senior,Research Director,Neutral,Married,16413,3498,16,3,40,2,3,4,False,False,349700.0
50,No,Research & Development,17,Other,Life Sciences,1656,Very Satisfied,Female,Mid-level,Research Director,Dissatisfied,Divorced,13269,21981,15,3,40,3,3,14,False,False,2198000.0
20,No,Sales,2,Postgraduate,Medical,1657,Satisfied,Female,Entry-Level,Sales Representative,Satisfied,Single,2783,13251,19,3,40,3,3,2,True,False,1325000.0
34,No,Research & Development,3,Postgraduate,Life Sciences,1658,Very Satisfied,Female,Junior,Research Scientist,Neutral,Divorced,5433,19332,12,3,40,2,3,11,False,False,1933100.0
36,No,Research & Development,7,Postgraduate,Life Sciences,1659,Dissatisfied,Male,Entry-Level,Laboratory Technician,Neutral,Single,2013,10950,11,3,40,4,3,4,False,False,1094900.0
49,No,Research & Development,6,High School,Life Sciences,1661,Satisfied,Female,Senior,Healthcare Representative,Satisfied,Married,13966,11652,19,3,40,3,3,15,False,False,1165100.0
36,No,Research & Development,1,Professional Certification,Medical,1662,Very Satisfied,Female,Junior,Manufacturing Director,Satisfied,Married,4374,15411,15,3,40,6,3,3,False,False,1541000.0
36,No,Research & Development,3,Undergraduate,Life Sciences,1664,Very Satisfied,Male,Junior,Healthcare Representative,Dissatisfied,Divorced,6842,26308,20,4,40,3,3,5,False,False,2630700.0
54,No,Research & Development,22,Other,Medical,1665,Neutral,Female,Senior,Manager,Satisfied,Married,17426,18685,25,4,40,6,3,10,False,False,1868400.0
43,No,Research & Development,15,Undergraduate,Life Sciences,1666,Satisfied,Male,Senior,Research Director,Satisfied,Married,17603,3525,24,4,40,3,3,14,False,False,352400.0
35,Yes,Sales,12,Professional Certification,Other,1667,Very Satisfied,Male,Junior,Sales Executive,Very Satisfied,Single,4581,10414,24,4,40,2,4,11,False,False,1041300.0
38,No,Research & Development,1,Postgraduate,Life Sciences,1668,Very Satisfied,Male,Junior,Research Scientist,Very Satisfied,Married,4735,9867,15,3,40,4,4,13,False,False,986600.0
29,No,Sales,5,Postgraduate,Medical,1669,Dissatisfied,Male,Junior,Sales Executive,Neutral,Divorced,4187,3356,13,3,40,3,2,10,False,False,335500.0
33,No,Sales,2,Professional Certification,Medical,1670,Very Satisfied,Male,Junior,Sales Executive,Very Satisfied,Divorced,5505,3921,14,3,40,5,3,6,False,False,392000.0
32,No,Research & Development,2,Postgraduate,Medical,1671,Very Satisfied,Male,Junior,Research Scientist,Neutral,Divorced,5470,25518,13,3,40,4,2,9,False,False,2551700.0
31,No,Sales,5,Professional Certification,Life Sciences,1673,Dissatisfied,Female,Junior,Sales Executive,Very Satisfied,Married,5476,22589,11,3,40,2,3,10,False,False,2258800.0
49,No,Research & Development,16,Postgraduate,Medical,1674,Very Satisfied,Female,Entry-Level,Laboratory Technician,Dissatisfied,Divorced,2587,24941,16,3,40,2,2,2,False,False,2494000.0
38,No,Research & Development,2,Postgraduate,Medical,1675,Very Satisfied,Female,Entry-Level,Laboratory Technician,Neutral,Single,2440,23826,22,4,40,3,3,4,False,False,2382500.0
47,No,Sales,2,Professional Certification,Life Sciences,1676,Neutral,Female,Senior,Manager,Neutral,Divorced,15972,21086,14,3,40,2,3,3,False,False,2108500.0
49,No,Research & Development,1,Postgraduate,Life Sciences,1677,Satisfied,Male,Senior,Manager,Satisfied,Single,15379,22384,14,3,40,2,3,8,False,False,2238300.0
41,No,Sales,23,Undergraduate,Life Sciences,1678,Very Satisfied,Male,Mid-level,Sales Executive,Satisfied,Single,7082,11591,16,3,40,2,3,2,False,False,1159000.0
20,No,Sales,9,High School,Life Sciences,1680,Very Satisfied,Male,Entry-Level,Sales Representative,Dissatisfied,Single,2728,21082,11,3,40,3,3,2,True,False,2108100.0
33,No,Sales,16,Postgraduate,Life Sciences,1681,Satisfied,Female,Junior,Sales Executive,Very Satisfied,Divorced,5368,16130,25,4,40,2,3,6,False,False,1612900.0
36,No,Research & Development,26,Professional Certification,Life Sciences,1682,Dissatisfied,Male,Junior,Healthcare Representative,Satisfied,Married,5347,7419,14,3,40,2,2,3,False,False,741800.0
44,No,Human Resources,1,Postgraduate,Life Sciences,1683,Satisfied,Female,Entry-Level,Human Resources,Very Satisfied,Divorced,3195,4167,18,3,40,2,3,2,False,False,416600.0
23,Yes,Research & Development,8,High School,Medical,1684,Very Satisfied,Male,Entry-Level,Laboratory Technician,Satisfied,Single,3989,20586,11,3,40,2,3,5,True,False,2058500.0
38,No,Research & Development,4,Undergraduate,Medical,1687,Very Satisfied,Female,Entry-Level,Laboratory Technician,Satisfied,Married,3306,26176,19,3,40,5,2,0,False,False,2617500.0
53,No,Research & Development,24,Professional Certification,Medical,1689,Neutral,Male,Mid-level,Healthcare Representative,Very Satisfied,Married,7005,3458,15,3,40,2,3,4,False,False,345700.0
48,Yes,Sales,7,Undergraduate,Medical,1691,Very Satisfied,Female,Entry-Level,Sales Representative,Satisfied,Married,2655,11740,11,3,40,3,3,9,False,False,1173900.0
32,Yes,Research & Development,2,Professional Certification,Life Sciences,1692,Very Satisfied,Male,Entry-Level,Laboratory Technician,Neutral,Single,1393,24852,12,3,40,2,3,1,False,False,2485100.0
26,No,Research & Development,7,Postgraduate,Medical,1693,Very Satisfied,Male,Entry-Level,Laboratory Technician,Very Satisfied,Single,2570,11925,20,4,40,5,3,7,False,False,1192400.0
55,No,Research & Development,22,Postgraduate,Technical Degree,1694,Dissatisfied,Male,Entry-Level,Research Scientist,Neutral,Divorced,3537,23737,12,3,40,1,3,4,False,True,2373600.0
34,No,Research & Development,5,Undergraduate,Medical,1696,Neutral,Male,Junior,Laboratory Technician,Very Satisfied,Married,3986,11912,14,3,40,3,4,15,False,False,1191100.0
60,No,Research & Development,1,Professional Certification,Medical,1697,Satisfied,Male,Mid-level,Healthcare Representative,Very Satisfied,Divorced,10883,20467,20,4,40,2,4,1,False,True,2046600.0
33,No,Research & Development,21,Postgraduate,Medical,1698,Neutral,Male,Entry-Level,Laboratory Technician,Neutral,Married,2028,13637,18,3,40,6,3,14,False,False,1363600.0
37,No,Sales,1,Professional Certification,Medical,1700,Satisfied,Male,Junior,Sales Executive,Very Satisfied,Divorced,9525,7677,14,3,40,2,2,6,False,False,767600.0
34,No,Research & Development,19,Postgraduate,Life Sciences,1701,Neutral,Female,Entry-Level,Research Scientist,Very Satisfied,Married,2929,20338,12,3,40,3,3,10,False,False,2033700.0
23,Yes,Sales,7,Postgraduate,Life Sciences,1702,Satisfied,Male,Entry-Level,Sales Representative,Very Satisfied,Divorced,2275,25103,21,4,40,2,3,3,True,False,2510200.0
44,No,Research & Development,2,Postgraduate,Life Sciences,1703,Satisfied,Female,Mid-level,Healthcare Representative,Very Satisfied,Married,7879,14810,19,3,40,2,3,8,False,False,1480900.0
35,No,Research & Development,2,Professional Certification,Medical,1704,Dissatisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Single,4930,13970,14,3,40,2,4,5,False,False,1396900.0
43,No,Sales,2,Postgraduate,Medical,1706,Very Satisfied,Male,Junior,Sales Executive,Very Satisfied,Married,7847,6069,17,3,40,3,3,10,False,False,606800.0
24,No,Research & Development,9,Postgraduate,Medical,1707,Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Married,4401,17616,16,3,40,1,3,5,True,False,1761500.0
41,No,Sales,6,Postgraduate,Marketing,1708,Very Satisfied,Male,Mid-level,Sales Executive,Satisfied,Single,9241,15869,12,3,40,3,3,10,False,False,1586800.0
29,No,Research & Development,9,Professional Certification,Medical,1709,Very Satisfied,Female,Entry-Level,Laboratory Technician,Satisfied,Married,2974,25412,17,3,40,2,3,5,False,False,2541100.0
36,No,Sales,2,Professional Certification,Life Sciences,1710,Satisfied,Female,Junior,Sales Representative,Very Satisfied,Single,4502,7439,15,3,40,2,2,13,False,False,743800.0
45,No,Research & Development,1,High School,Life Sciences,1712,Satisfied,Male,Mid-level,Healthcare Representative,Satisfied,Married,10748,3395,23,4,40,3,2,23,False,False,339400.0
24,Yes,Human Resources,22,High School,Human Resources,1714,Very Satisfied,Male,Entry-Level,Human Resources,Satisfied,Married,1555,11585,11,3,40,2,3,1,True,False,1158400.0
47,Yes,Sales,9,Postgraduate,Life Sciences,1716,Satisfied,Male,Senior,Sales Executive,Satisfied,Married,12936,24164,11,3,40,3,1,23,False,False,2416300.0
26,No,Research & Development,17,Professional Certification,Medical,1718,Very Satisfied,Male,Entry-Level,Laboratory Technician,Satisfied,Married,2305,6217,15,3,40,3,4,3,False,False,621600.0
45,No,Research & Development,28,Undergraduate,Technical Degree,1719,Very Satisfied,Female,Senior,Research Director,Neutral,Single,16704,17119,11,3,40,2,3,21,False,False,1711800.0
32,No,Research & Development,10,Postgraduate,Life Sciences,1720,Dissatisfied,Male,Entry-Level,Research Scientist,Satisfied,Married,3433,17360,13,3,40,3,2,5,False,False,1735900.0
31,No,Research & Development,2,Professional Certification,Life Sciences,1721,Neutral,Male,Entry-Level,Laboratory Technician,Satisfied,Married,3477,18103,14,3,40,2,4,5,False,False,1810200.0
